host	start	end	text	target	note	src
羅1:2#3	177	181	十六15	羅16:15	-	chapter
羅1:2#3	195	197	4節	羅1:4	-	bare
羅1:2#3	215	219	十五16	羅15:16	-	chapter
羅1:2#3	236	239	六19	羅6:19	-	chapter
羅1:2#3	240	242	22	羅6:22	-	bare
羅1:3#1	34	35	4	羅1:4	-	bare
羅1:3#1	40	41	3	羅1:3	-	bare
羅1:3#2	30	34	約一14	約1:14	-	book
羅1:3#2	66	70	八3註3	羅8:3	3	chapter
羅1:4#1	1	4	2註3	羅1:2	3	bare
羅1:4#2	8	10	3節	羅1:3	-	bare
羅1:4#2	16	18	3節	羅1:3	-	bare
羅1:4#2	85	89	約四24	約4:24	-	book
羅1:4#3	1	4	3註3	羅1:3	3	bare
羅1:4#5	17	24	弗一19～22	弗1:19	-	book
羅1:4#5	26	32	腓三10註2	腓3:10	2	book
羅1:4#6	24	28	約一18	約1:18	-	book
羅1:4#6	29	32	羅八3	羅8:3	-	book
羅1:4#6	133	138	徒十三33	徒13:33	-	book
羅1:4#6	139	142	來一5	來1:5	-	book
羅1:4#6	294	300	八29～30	羅8:29	-	chapter
羅1:4#6	343	346	八19	羅8:19	-	chapter
羅1:4#6	347	349	21	羅8:21	-	bare
羅1:4#7	18	21	三23	羅3:23	-	chapter
羅1:4#7	31	34	五10	羅5:10	-	chapter
羅1:4#7	44	47	八14	羅8:14	-	chapter
羅1:4#7	152	156	彼前一3	彼前1:3	-	book
羅1:4#7	176	179	八29	羅8:29	-	chapter
羅1:4#7	201	204	十二5	羅12:5	-	chapter
羅1:4#7	213	217	弗一23	弗1:23	-	book
羅1:5#1	19	25	約一14註4	約1:14	4	book
羅1:5#1	55	63	林前十五9～10	林前15:9	-	book
羅1:5#4	56	60	約三18	約3:18	-	book
羅1:5#4	82	88	約十六8～9	約16:8	-	book
羅1:5#4	129	130	7	羅1:7	-	bare
羅1:5#5	53	59	提前一1註1	提前1:1	1	book
羅1:6#1	38	41	西二9	西2:9	-	book
羅1:6#1	42	45	一19	西1:19	-	chapter
羅1:6#1	94	98	約一16	約1:16	-	book
羅1:6#1	115	117	八9	羅8:9	-	chapter
羅1:7#1	1	4	2註3	羅1:2	3	bare
羅1:7#2	17	21	約一14	約1:14	-	book
羅1:7#2	22	27	16～17	約1:16	-	bare
羅1:7#2	28	33	羅五2註3	羅5:2	3	book
羅1:7#2	34	38	17註1	羅5:17	1	bare
羅1:7#2	61	66	約十六33	約16:33	-	book
代上1:1#1	196	202	太一1～17	太1:1	-	book
代上1:1#1	204	211	路三23～38	路3:23	-	book
代上1:1#1	306	313	代下十一5註1	代下11:5	1	book
代上1:34#1	1	6	太一1註4	太1:1	4	book
代上1:34#1	7	10	2註1	太1:2	1	bare
代上1:34#2	1	6	太一2註2	太1:2	2	book
代上1:51#1	8	11	54節	代上1:54	-	bare
代上1:51#2	8	13	創三六40	創36:40	-	book
代上2:3#1	11	14	五2上	代上5:2	-	chapter
代上2:3#1	29	33	來七14	來7:14	-	book
代上2:3#1	78	83	太一2註3	太1:2	3	book
代上2:4#1	1	6	太一3註1	太1:3	1	book
代上2:7#1	5	8	書七1	書7:1	-	book
代上2:11#1	0	6	11～15節	代上2:11	-	bare
代上2:11#1	8	13	太一5註2	太1:5	2	book
代上2:11#1	17	20	6註1	太1:6	1	bare
代上3:5#1	1	6	太一6註4	太1:6	4	book
代上3:5#2	7	12	太一6註3	太1:6	3	book
代上3:10#1	1	6	太一7註1	太1:7	1	book
代上3:12#1	1	6	太一8註1	太1:8	1	book
代上3:15#1	1	7	太一11註2	太1:11	2	book
代上3:16#1	1	7	太一11註3	太1:11	3	book
代上3:19#1	1	7	太一12註2	太1:12	2	book
羅1:9#1	65	70	提後四22	提後4:22	-	book
羅1:9#1	71	75	羅八16	羅8:16	-	book
羅1:9#1	94	97	二29	羅2:29	-	chapter
羅1:9#1	98	102	八5～6	羅8:5	-	chapter
羅1:9#1	103	104	9	羅8:9	-	bare
羅1:9#1	113	116	八10	羅8:10	-	chapter
羅1:9#1	117	119	16	羅8:16	-	bare
羅1:9#1	131	132	9	羅1:9	-	bare
羅1:9#1	133	135	七6	羅7:6	-	chapter
羅1:9#1	136	138	八4	羅8:4	-	chapter
羅1:9#1	139	141	13	羅8:13	-	bare
羅1:9#1	142	146	十二11	羅12:11	-	chapter
羅1:9#2	12	16	太四10	太4:10	-	book
羅1:9#2	17	21	提後一3	提後1:3	-	book
羅1:9#2	22	25	腓三3	腓3:3	-	book
羅1:9#2	26	30	路二37	路2:37	-	book
羅1:14#1	1	9	林前十四11註2	林前14:11	2	book
羅1:16#2	72	76	弗一23	弗1:23	-	book
羅1:17#1	1	5	約三16	約3:16	-	book
羅1:17#1	22	25	弗二5	弗2:5	-	book
羅1:17#1	26	27	8	弗2:8	-	bare
羅1:17#1	73	78	詩八九14	詩89:14	-	book
羅1:17#1	92	96	十四17	羅14:17	-	chapter
羅1:17#3	1	7	加二20註7	加2:20	7	book
羅1:17#4	25	28	五18	羅5:18	-	chapter
羅1:17#4	73	78	1～五11	羅1:1	-	bare
羅1:17#4	79	86	九1～十一36	羅9:1	-	chapter
羅1:17#4	93	100	五12～八39	羅5:12	-	chapter
羅1:17#4	115	123	十二1～十六27	羅12:1	-	chapter
羅1:18#1	81	85	十六25	羅16:25	-	chapter
羅1:18#5	110	112	21	羅1:21	-	bare
羅1:18#5	169	171	28	羅1:28	-	bare
羅1:18#5	192	197	21～23	羅1:21	-	bare
羅1:18#5	214	219	24～32	羅1:24	-	bare
羅1:18#5	235	237	24	羅1:24	-	bare
羅1:18#5	238	240	26	羅1:26	-	bare
羅1:18#5	241	243	28	羅1:28	-	bare
羅1:20#1	48	51	西二9	西2:9	-	book
羅1:20#1	127	130	約一1	約1:1	-	book
羅1:20#1	131	133	18	約1:18	-	bare
羅1:20#1	216	219	西二9	西2:9	-	book
羅1:20#2	92	96	雅一17	雅1:17	-	book
羅1:21#1	44	52	本章19～20節	羅1:19	-	anaphor
羅1:21#1	60	66	21～25節	羅1:21	-	bare
羅1:21#1	90	96	26～27節	羅1:26	-	bare
羅1:21#1	111	117	28～32節	羅1:28	-	bare
羅1:21#2	23	29	弗四17註3	弗4:17	3	book
羅1:24#1	55	57	24	羅1:24	-	bare
羅1:24#1	65	67	26	羅1:26	-	bare
羅1:24#1	77	79	28	羅1:28	-	bare
羅1:24#1	95	97	24	羅1:24	-	bare
羅1:24#1	98	103	26～27	羅1:26	-	bare
羅1:24#1	140	145	29～32	羅1:29	-	bare
羅1:32#1	42	46	啟十五4	啟15:4	-	book
羅1:32#1	62	65	二26	羅2:26	-	chapter
羅1:32#1	66	69	路一6	路1:6	-	book
羅1:32#1	83	86	五18	羅5:18	-	chapter
代上4:10#1	36	42	腓三8～14	腓3:8	-	book
代上4:10#1	55	60	申八7註1	申8:7	1	book
代上4:10#1	91	98	弗三14～19	弗3:14	-	book
代上4:10#1	101	105	40註1	代上4:40	1	bare
代上5:1#1	1	8	創三五22註1	創35:22	1	book
代上5:1#1	9	14	四八5註1	創48:5	1	chapter
代上5:20#1	94	98	西一12	西1:12	-	book
代上5:20#1	101	106	四10註1	代上4:10	1	chapter
代上6:28#1	1	4	33節	代上6:33	-	bare
代上6:28#1	5	9	撒上八2	撒上8:2	-	book
代上6:31#1	1	6	二三2註1	代上23:2	1	chapter
代上6:33#1	19	21	37	代上6:37	-	bare
代上6:33#1	24	31	民十六33註1	民16:33	1	book
代上6:33#1	34	40	詩四二1註1	詩42:1	1	book
代上6:57#1	1	8	民三五15註1	民35:15	1	book
羅2:2#1	3	4	8	羅2:8	-	bare
羅2:2#1	5	8	20節	羅2:20	-	bare
羅2:2#1	93	97	6～15	羅2:6	-	bare
羅2:2#2	24	32	啟二十11～15	啟20:11	-	book
羅2:2#2	38	44	十四10註1	羅14:10	1	chapter
羅2:3#1	1	4	2註2	羅2:2	2	bare
羅2:7#1	0	5	7～10節	羅2:7	-	bare
羅2:8#1	1	4	2註1	羅2:2	1	bare
羅2:20#1	3	7	弗四14	弗4:14	-	book
羅2:20#1	13	16	加四1	加4:1	-	book
羅2:21#1	32	36	17註1	羅2:17	1	bare
羅2:28#1	30	34	17註1	羅2:17	1	bare
羅2:29#2	46	50	一9註1	羅1:9	1	chapter
代上8:31#1	9	12	九37	代上9:37	-	chapter
代上8:34#1	7	11	撒下四4	撒下4:4	-	book
代上9:19#1	28	30	19	代上9:19	-	bare
代上9:19#1	31	33	31	代上9:31	-	bare
代上9:19#1	35	42	民十六33註1	民16:33	1	book
代上9:41#1	9	12	八35	代上8:35	-	chapter
羅3:7#1	15	18	十五8	羅15:8	-	chapter
羅3:7#1	46	52	約壹一6註6	約壹1:6	6	book
羅3:8#1	7	11	二2註2	羅2:2	2	chapter
羅3:17#1	25	27	五1	羅5:1	-	chapter
羅3:19#1	47	54	加三23～24	加3:23	-	book
羅3:21#1	1	6	一17註1	羅1:17	1	chapter
羅3:21#2	12	15	一17	羅1:17	-	chapter
羅3:21#2	63	66	腓三9	腓3:9	-	book
羅3:21#3	48	50	20	羅3:20	-	bare
羅3:21#3	83	86	一17	羅1:17	-	chapter
羅3:22#1	46	48	26	羅3:26	-	bare
羅3:22#1	49	53	加二16	加2:16	-	book
羅3:22#1	54	56	20	加2:20	-	bare
羅3:22#1	57	60	三22	加3:22	-	chapter
羅3:22#1	61	65	弗三12	弗3:12	-	book
羅3:22#1	66	69	腓三9	腓3:9	-	book
羅3:22#1	222	226	約十六9	約16:9	-	book
羅3:22#1	320	324	耶二三6	耶23:6	-	book
羅3:22#1	353	357	來十二2	來12:2	-	book
羅3:24#1	87	91	加三13	加3:13	-	book
羅3:24#1	92	96	多二14	多2:14	-	book
羅3:24#1	97	102	彼前二24	彼前2:24	-	book
羅3:24#1	103	106	三18	彼前3:18	-	chapter
羅3:24#1	124	132	彼前一18～19	彼前1:18	-	book
羅3:25#2	2	7	出二五17	出25:17	-	book
羅3:25#2	224	228	約一29	約1:29	-	book
羅3:25#2	379	383	來八12	來8:12	-	book
羅3:25#2	387	394	路十八13註1	路18:13	1	book
羅3:25#2	462	465	來九5	來9:5	-	book
羅3:25#2	487	491	羅三25	羅3:25	-	book
羅3:25#2	589	593	來二17	來2:17	-	book
羅3:25#2	645	649	約壹二2	約壹2:2	-	book
羅3:25#2	650	653	四10	約壹4:10	-	chapter
羅3:25#2	682	686	來二17	來2:17	-	book
羅3:25#2	714	718	約壹二2	約壹2:2	-	book
羅3:25#2	719	722	四10	約壹4:10	-	chapter
羅3:25#2	762	765	來九5	來9:5	-	book
羅3:25#4	64	68	約一29	約1:29	-	book
羅3:26#2	23	27	22註1	羅3:22	1	bare
代上11:27#1	1	7	撒下二三25	撒下23:25	-	book
羅4:1#1	162	164	13	羅4:13	-	bare
羅4:1#1	205	211	八29～30	羅8:29	-	chapter
羅4:1#1	234	238	十四17	羅14:17	-	chapter
羅4:2#1	110	112	11	羅4:11	-	bare
羅4:3#1	35	41	創十二1～3	創12:1	-	book
羅4:3#1	42	43	7	創12:7	-	bare
羅4:3#1	44	51	十三14～17	創13:14	-	chapter
羅4:3#1	52	57	十五1～7	創15:1	-	chapter
羅4:3#1	61	64	徒七2	徒7:2	-	book
羅4:4#1	44	49	出十二45	出12:45	-	book
羅4:4#2	137	140	十一6	羅11:6	-	chapter
羅4:11#2	1	5	13註2	羅4:13	2	bare
羅4:12#1	22	28	加五25註2	加5:25	2	book
羅4:12#1	29	35	腓三16註4	腓3:16	4	book
羅4:13#1	29	33	創一26	創1:26	-	book
羅4:13#2	36	40	加三19	加3:19	-	book
羅4:13#2	77	83	提前一4註3	提前1:4	3	book
羅4:13#2	128	131	九31	羅9:31	-	chapter
羅4:13#2	144	146	十5	羅10:5	-	chapter
羅4:13#2	147	150	腓三9	腓3:9	-	book
羅4:13#2	185	190	約壹三23	約壹3:23	-	book
羅4:13#2	204	206	11	羅4:11	-	bare
羅4:13#2	218	221	九30	羅9:30	-	chapter
羅4:13#2	222	224	十6	羅10:6	-	chapter
羅4:13#2	258	262	加三23	加3:23	-	book
羅4:13#2	263	265	25	加3:25	-	bare
羅4:13#2	364	369	林前一30	林前1:30	-	book
羅4:17#1	151	159	來十一17～19	來11:17	-	book
羅4:17#3	53	57	詩三三9	詩33:9	-	book
羅4:17#4	98	101	加三7	加3:7	-	book
羅4:18#1	29	35	來十一1註2	來11:1	2	book
羅4:25#1	36	39	三24	羅3:24	-	chapter
代上15:3#1	1	7	撒下六2註1	撒下6:2	1	book
代上16:39#1	24	32	十五28～十六1	代上15:28	-	chapter
代上16:39#1	44	51	撒上四11註1	撒上4:11	1	book
羅5:1#1	55	56	2	羅5:2	-	bare
羅5:2#4	72	78	來十一1註2	來11:1	2	book
羅5:3#1	4	7	八28	羅8:28	-	chapter
羅5:3#1	138	146	林後四16～18	林後4:16	-	book
羅5:5#1	10	14	約壹四8	約壹4:8	-	book
羅5:5#1	15	17	16	約壹4:16	-	bare
羅5:5#1	70	75	八37註1	羅8:37	1	chapter
羅5:10#1	85	88	三24	羅3:24	-	chapter
羅5:10#1	89	97	林後五18～19	林後5:18	-	book
羅5:10#2	0	3	五10	羅5:10	-	chapter
羅5:10#2	90	93	五11	羅5:11	-	chapter
羅5:10#3	118	121	八30	羅8:30	-	chapter
羅5:10#4	93	96	一16	羅1:16	-	chapter
羅5:11#1	35	38	2註5	羅5:2	5	bare
代上17:1#2	13	14	4	代上17:4	-	bare
代上17:1#2	15	16	5	代上17:5	-	bare
代上17:1#2	17	18	6	代上17:6	-	bare
代上17:1#2	19	22	12節	代上17:12	-	bare
代上17:1#2	28	30	10	代上17:10	-	bare
代上17:1#2	31	34	25節	代上17:25	-	bare
代上18:7#1	31	35	7～11	代上18:7	-	bare
代上18:7#1	38	43	二二3註1	代上22:3	1	chapter
羅5:12#1	7	10	11節	羅5:11	-	bare
羅5:12#1	26	29	12節	羅5:12	-	bare
羅5:12#1	75	77	12	羅5:12	-	bare
羅5:12#1	83	85	21	羅5:21	-	bare
羅5:12#1	95	98	六14	羅6:14	-	chapter
羅5:12#1	108	111	七11	羅7:11	-	chapter
羅5:12#1	131	134	七17	羅7:17	-	chapter
羅5:12#1	135	137	20	羅7:20	-	bare
羅5:12#1	145	147	七9	羅7:9	-	chapter
羅5:12#2	39	45	林前十五47	林前15:47	-	book
羅5:12#2	56	61	17～18	羅5:17	-	bare
羅5:12#3	11	15	約一29	約1:29	-	book
羅5:12#3	16	19	三16	約3:16	-	chapter
羅5:14#1	28	32	約一17	約1:17	-	book
羅5:14#1	55	62	徒三20～21	徒3:20	-	book
羅5:14#1	84	89	啟十一15	啟11:15	-	book
羅5:14#1	90	93	二十4	啟20:4	-	chapter
羅5:14#1	94	95	6	啟20:6	-	bare
羅5:14#2	11	13	12	羅5:12	-	bare
羅5:14#2	14	16	14	羅5:14	-	bare
羅5:14#2	17	19	17	羅5:17	-	bare
羅5:14#2	20	22	21	羅5:21	-	bare
羅5:14#2	23	25	六9	羅6:9	-	chapter
羅5:14#2	26	28	16	羅6:16	-	bare
羅5:14#2	29	31	21	羅6:21	-	bare
羅5:14#2	32	34	23	羅6:23	-	bare
羅5:14#2	35	37	七5	羅7:5	-	chapter
羅5:14#2	38	40	10	羅7:10	-	bare
羅5:14#2	41	43	13	羅7:13	-	bare
羅5:14#2	44	46	24	羅7:24	-	bare
羅5:14#2	47	49	八2	羅8:2	-	chapter
羅5:14#2	50	51	6	羅8:6	-	bare
羅5:14#2	52	54	38	羅8:38	-	bare
羅5:14#2	65	67	10	羅5:10	-	bare
羅5:14#2	68	73	17～18	羅5:17	-	bare
羅5:14#2	74	76	21	羅5:21	-	bare
